"Event","Date","Time","Attendees"
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-13,2021-03-13 10:26:23,5031
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-13,2021-03-13 23:51:26,5066
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-14,2021-03-14 00:01:08,5067
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-14,2021-03-14 11:19:10,5083
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-15,2021-03-15 10:25:52,5273
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-15,2021-03-15 11:08:26,5282
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-16,2021-03-16 12:11:22,5430
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-16,2021-03-16 12:23:17,5431
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-16,2021-03-16 23:14:28,5469
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-17,2021-03-17 20:39:21,5536
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-19,2021-03-19 01:10:56,5640
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-19,2021-03-19 10:27:13,5673
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-20,2021-03-20 11:33:02,5823
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-20,2021-03-20 17:07:08,5846
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-21,2021-03-21 10:00:39,5932
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-21,2021-03-21 23:06:09,6016
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-22,2021-03-22 10:33:58,6072
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-22,2021-03-22 10:33:58,6074
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-22,2021-03-22 23:10:11,6137
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-23,2021-03-23 10:04:28,6173
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-24,2021-03-24 09:08:06,6255
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-24,2021-03-24 21:08:22,6296
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-24,2021-03-24 21:14:00,6298
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-25,2021-03-25 16:26:33,6373
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-25,2021-03-25 16:49:07,6379
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-25,2021-03-25 17:09:29,6382
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-26,2021-03-26 10:17:46,6438
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-27,2021-03-27 02:00:26,6485
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-27,2021-03-27 14:49:23,6513
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-29,2021-03-29 02:01:30,6577
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-29,2021-03-29 02:01:30,6578
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-29,2021-03-29 10:42:16,6599
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-30,2021-03-30 13:31:54,6696
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-31,2021-03-31 10:17:37,6789
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-31,2021-03-31 10:55:16,6794
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-03-31,2021-03-31 18:38:36,6870
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-01,2021-04-01 10:07:48,6947
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-01,2021-04-01 10:47:39,6954
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-02,2021-04-02 12:26:14,7080
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-02,2021-04-02 12:41:55,7081
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-03,2021-04-03 21:42:53,7081
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-03,2021-04-03 21:51:17,7156
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-04,2021-04-04 12:15:01,7191
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-05,2021-04-05 12:07:51,7237
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-06,2021-04-06 11:38:20,7317
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-06,2021-04-06 23:29:56,7370
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-07,2021-04-07 00:27:27,7372
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-07,2021-04-07 09:16:00,7405
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-08,2021-04-08 11:42:47,7503
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-09,2021-04-09 09:13:42,7606
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-09,2021-04-09 19:53:08,7652
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-10,2021-04-10 01:16:21,7658
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-10,2021-04-10 15:44:56,7687
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-10,2021-04-10 22:07:49,7707
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-11,2021-04-11 21:35:34,7754
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-12,2021-04-12 11:21:35,7785
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-12,2021-04-12 14:40:46,7800
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-13,2021-04-13 16:33:28,7869
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-13,2021-04-13 17:17:10,7871
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-14,2021-04-14 00:00:00,7890
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-14,2021-04-14 10:04:34,7918
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-14,2021-04-14 23:40:36,7957
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-15,2021-04-15 10:23:47,7987
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-15,2021-04-15 14:18:19,8006
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-16,2021-04-16 10:23:11,8068
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-16,2021-04-16 15:22:31,8097
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-17,2021-04-17 11:32:48,8143
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-17,2021-04-17 13:43:37,8150
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-17,2021-04-17 20:51:00,8162
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-18,2021-04-18 19:01:06,8240
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-19,2021-04-19 00:28:34,8258
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-19,2021-04-19 11:30:57,8291
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-19,2021-04-19 12:34:19,8299
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-19,2021-04-19 12:53:06,8300
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-19,2021-04-19 22:01:48,8326
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-20,2021-04-20 11:27:16,8366
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-20,2021-04-20 23:02:42,8408
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-21,2021-04-21 10:23:28,8418
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-21,2021-04-21 14:20:22,8438
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-21,2021-04-21 23:39:18,8468
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-22,2021-04-22 15:04:40,8515
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-23,2021-04-23 12:18:22,8574
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-23,2021-04-23 19:52:18,8604
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-23,2021-04-23 20:21:17,8607
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-24,2021-04-24 13:36:10,8644
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-24,2021-04-24 20:48:33,8666
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-26,2021-04-26 09:49:10,8747
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-26,2021-04-26 18:43:01,8771
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-27,2021-04-27 00:51:28,8778
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-27,2021-04-27 17:06:44,8830
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-28,2021-04-28 01:07:58,8841
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-28,2021-04-28 12:02:22,8873
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-29,2021-04-29 22:55:03,9015
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-04-30,2021-04-30 13:42:40,9065
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-01,2021-05-01 12:53:53,9135
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-02,2021-05-02 10:07:11,9182
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-03,2021-05-03 17:17:35,9277
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-04,2021-05-04 11:04:24,9317
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-04,2021-05-04 18:25:40,9344
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-05,2021-05-05 11:21:04,9383
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-06,2021-05-06 01:10:09,9425
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-06,2021-05-06 09:41:44,9454
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-06,2021-05-06 20:47:01,9523
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-07,2021-05-07 09:41:05,9564
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-08,2021-05-08 10:00:31,9637
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-09,2021-05-09 12:35:37,9714
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-10,2021-05-10 09:30:49,9789
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-11,2021-05-11 09:09:40,9872
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-12,2021-05-12 12:04:52,9971
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-12,2021-05-12 17:23:47,9991
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-13,2021-05-13 14:11:23,10041
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-13,2021-05-13 22:40:30,10058
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-14,2021-05-14 09:40:40,10081
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-14,2021-05-14 19:19:18,10111
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-15,2021-05-15 10:58:33,10140
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-15,2021-05-15 18:59:36,10163
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-16,2021-05-16 19:14:40,10226
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-17,2021-05-17 09:16:58,10264
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-17,2021-05-17 19:12:01,10317
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-18,2021-05-18 09:13:07,10381
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-18,2021-05-18 19:12:48,10401
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-19,2021-05-19 20:43:26,10440
"Real Estate & Building Futureproof (ONLINE Global Edition)",2021-05-20,2021-05-20 20:25:45,10462
"OPTIMIZE Virtual Experience | 21",2021-01-26,2021-01-26 16:59:24,947
"OPTIMIZE Virtual Experience | 21",2021-01-27,2021-01-27 01:27:13,960
"OPTIMIZE Virtual Experience | 21",2021-01-27,2021-01-27 19:38:48,981
"OPTIMIZE Virtual Experience | 21",2021-01-28,2021-01-28 12:02:48,1005
"OPTIMIZE Virtual Experience | 21",2021-01-28,2021-01-28 22:01:09,1021
"OPTIMIZE Virtual Experience | 21",2021-01-29,2021-01-29 15:18:55,1042
"OPTIMIZE Virtual Experience | 21",2021-01-30,2021-01-30 00:14:34,1051
"OPTIMIZE Virtual Experience | 21",2021-01-31,2021-01-31 11:49:02,1076
"OPTIMIZE Virtual Experience | 21",2021-02-01,2021-02-01 08:32:09,1125
"OPTIMIZE Virtual Experience | 21",2021-02-01,2021-02-01 22:14:52,1161
"OPTIMIZE Virtual Experience | 21",2021-02-02,2021-02-02 09:12:20,1178
"OPTIMIZE Virtual Experience | 21",2021-02-02,2021-02-02 22:35:17,1212
"OPTIMIZE Virtual Experience | 21",2021-02-03,2021-02-03 14:35:48,1221
"OPTIMIZE Virtual Experience | 21",2021-02-04,2021-02-04 09:15:49,1250
"OPTIMIZE Virtual Experience | 21",2021-02-04,2021-02-04 20:47:03,1267
"OPTIMIZE Virtual Experience | 21",2021-02-05,2021-02-05 10:14:54,1276
"OPTIMIZE Virtual Experience | 21",2021-02-06,2021-02-06 12:21:30,1304
"OPTIMIZE Virtual Experience | 21",2021-02-06,2021-02-06 20:19:46,1321
"OPTIMIZE Virtual Experience | 21",2021-02-07,2021-02-07 09:59:46,1339
"OPTIMIZE Virtual Experience | 21",2021-02-08,2021-02-08 11:24:15,1379
"OPTIMIZE Virtual Experience | 21",2021-02-09,2021-02-09 00:40:32,1399
"OPTIMIZE Virtual Experience | 21",2021-02-09,2021-02-09 18:23:19,1430
"OPTIMIZE Virtual Experience | 21",2021-02-10,2021-02-10 00:30:17,1439
"OPTIMIZE Virtual Experience | 21",2021-02-10,2021-02-10 14:06:13,1450
"OPTIMIZE Virtual Experience | 21",2021-02-11,2021-02-11 00:42:41,1475
"OPTIMIZE Virtual Experience | 21",2021-02-12,2021-02-12 00:06:51,1495
"OPTIMIZE Virtual Experience | 21",2021-02-12,2021-02-12 10:17:38,1504
"OPTIMIZE Virtual Experience | 21",2021-02-13,2021-02-13 11:01:29,1525
"OPTIMIZE Virtual Experience | 21",2021-02-13,2021-02-13 18:31:58,1531
"OPTIMIZE Virtual Experience | 21",2021-02-14,2021-02-14 00:15:13,1531
"OPTIMIZE Virtual Experience | 21",2021-02-15,2021-02-15 01:24:00,1545
"OPTIMIZE Virtual Experience | 21",2021-02-15,2021-02-15 22:39:35,1564
"OPTIMIZE Virtual Experience | 21",2021-02-16,2021-02-16 12:12:11,1578
"OPTIMIZE Virtual Experience | 21",2021-02-16,2021-02-16 19:14:34,1582
"OPTIMIZE Virtual Experience | 21",2021-02-17,2021-02-17 10:29:38,1593
"OPTIMIZE Virtual Experience | 21",2021-02-18,2021-02-18 21:19:31,1690
"OPTIMIZE Virtual Experience | 21",2021-02-19,2021-02-19 08:19:50,1695
"OPTIMIZE Virtual Experience | 21",2021-02-20,2021-02-20 11:41:53,1722
"OPTIMIZE Virtual Experience | 21",2021-02-21,2021-02-21 11:46:47,1737
"OPTIMIZE Virtual Experience | 21",2021-02-22,2021-02-22 11:05:01,1746
"OPTIMIZE Virtual Experience | 21",2021-02-23,2021-02-23 10:51:43,1764
"OPTIMIZE Virtual Experience | 21",2021-02-24,2021-02-24 11:42:34,1797
"OPTIMIZE Virtual Experience | 21",2021-02-25,2021-02-25 14:07:48,1862
"OPTIMIZE Virtual Experience | 21",2021-02-26,2021-02-26 14:00:26,1885
"OPTIMIZE Virtual Experience | 21",2021-02-26,2021-02-26 21:42:19,1899
"OPTIMIZE Virtual Experience | 21",2021-02-27,2021-02-27 15:01:50,1902
"OPTIMIZE Virtual Experience | 21",2021-02-28,2021-02-28 11:46:49,1912
"OPTIMIZE Virtual Experience | 21",2021-03-01,2021-03-01 09:56:35,1937
"OPTIMIZE Virtual Experience | 21",2021-03-02,2021-03-02 10:04:21,1953
"OPTIMIZE Virtual Experience | 21",2021-03-03,2021-03-03 09:15:28,1968
"OPTIMIZE Virtual Experience | 21",2021-03-04,2021-03-04 10:28:27,1986
"OPTIMIZE Virtual Experience | 21",2021-03-05,2021-03-05 09:24:37,1997
"OPTIMIZE Virtual Experience | 21",2021-03-06,2021-03-06 16:41:16,2008
"OPTIMIZE Virtual Experience | 21",2021-03-07,2021-03-07 09:59:55,2019
"OPTIMIZE Virtual Experience | 21",2021-03-08,2021-03-08 10:06:12,2030
"OPTIMIZE Virtual Experience | 21",2021-03-10,2021-03-10 15:33:40,2054
"OPTIMIZE Virtual Experience | 21",2021-03-11,2021-03-11 10:14:40,2059
"OPTIMIZE Virtual Experience | 21",2021-03-11,2021-03-11 22:23:55,2066
"OPTIMIZE Virtual Experience | 21",2021-03-12,2021-03-12 09:41:22,2069
"OPTIMIZE Virtual Experience | 21",2021-03-13,2021-03-13 10:26:23,2096
"OPTIMIZE Virtual Experience | 21",2021-03-13,2021-03-13 23:51:26,2103
"OPTIMIZE Virtual Experience | 21",2021-03-15,2021-03-15 10:25:52,2126
"OPTIMIZE Virtual Experience | 21",2021-03-16,2021-03-16 12:11:22,2160
"OPTIMIZE Virtual Experience | 21",2021-03-17,2021-03-17 20:39:21,2195
"OPTIMIZE Virtual Experience | 21",2021-03-18,2021-03-18 11:25:59,2210
"OPTIMIZE Virtual Experience | 21",2021-03-19,2021-03-19 01:10:56,2230
"OPTIMIZE Virtual Experience | 21",2021-03-20,2021-03-20 16:46:06,2260
"OPTIMIZE Virtual Experience | 21",2021-03-21,2021-03-21 12:37:21,2265
"OPTIMIZE Virtual Experience | 21",2021-03-21,2021-03-21 23:06:09,2279
"OPTIMIZE Virtual Experience | 21",2021-03-22,2021-03-22 23:10:11,2314
"OPTIMIZE Virtual Experience | 21",2021-03-23,2021-03-23 10:04:28,2326
"OPTIMIZE Virtual Experience | 21",2021-03-24,2021-03-24 09:00:10,2342
"OPTIMIZE Virtual Experience | 21",2021-03-24,2021-03-24 21:08:22,2350
"OPTIMIZE Virtual Experience | 21",2021-03-25,2021-03-25 16:26:33,2368
"OPTIMIZE Virtual Experience | 21",2021-03-26,2021-03-26 10:17:46,2387
"OPTIMIZE Virtual Experience | 21",2021-03-27,2021-03-27 14:49:23,2412
"OPTIMIZE Virtual Experience | 21",2021-03-28,2021-03-28 12:29:53,2418
"OPTIMIZE Virtual Experience | 21",2021-03-29,2021-03-29 02:01:30,2425
"OPTIMIZE Virtual Experience | 21",2021-03-29,2021-03-29 10:42:16,2430
