"Name","Date","Likes","Followers"
"Peadar Toibin",2021-02-21,12106,12492
"Peadar Toibin",2021-02-26,12196,12596
"Peadar Toibin",2021-03-16,12291,12703
"Peadar Toibin",2021-03-22,12324,12738
"Peadar Toibin",2021-03-28,12396,12808
"Peadar Toibin",2021-04-07,12466,12883
"Peadar Toibin",2021-04-22,12536,12954
"Peadar Toibin",2021-04-26,12555,12972
"Pearse Doherty",2021-01-06,76062,82517
"Pearse Doherty",2021-01-11,76297,82931
"Pearse Doherty",2021-01-13,76349,83033
"Pearse Doherty",2021-01-14,76383,83086
"Pearse Doherty",2021-01-23,76651,83419
"Pearse Doherty",2021-01-26,76701,83489
"Pearse Doherty",2021-02-02,76946,83775
"Pearse Doherty",2021-02-07,77069,83919
"Pearse Doherty",2021-02-13,77280,84145
"Pearse Doherty",2021-02-21,78493,85519
"Pearse Doherty",2021-02-26,78869,85913
"Pearse Doherty",2021-03-06,79143,86143
"Pearse Doherty",2021-03-11,79174,86169
"Pearse Doherty",2021-03-19,79409,86387
"Pearse Doherty",2021-03-28,79615,86570
"Pearse Doherty",2021-04-06,79791,86734
"Pearse Doherty",2021-04-10,79780,86716
"Pearse Doherty",2021-04-15,79805,86720
"Pearse Doherty",2021-04-22,79836,86737
"People Before Profit",2021-01-08,57548,59729
"People Before Profit",2021-01-09,57552,59730
"People Before Profit",2021-01-12,57560,59737
"People Before Profit",2021-01-23,57791,59961
"People Before Profit",2021-01-27,57867,60037
"People Before Profit",2021-02-06,58080,60254
"People Before Profit",2021-02-07,58085,60261
"People Before Profit",2021-02-21,58153,60327
"People Before Profit",2021-02-22,58154,60327
"People Before Profit",2021-03-01,58207,60381
"People Before Profit",2021-03-04,58235,60408
"People Before Profit",2021-03-15,58223,60385
"People Before Profit",2021-03-23,58276,60439
"People Before Profit",2021-03-28,58353,60509
"People Before Profit",2021-04-04,58462,60634
"People Before Profit",2021-04-06,58466,60634
"People Before Profit",2021-04-22,58518,60686
"Peter Burke",2021-01-03,4574,4789
"Peter Burke",2021-01-06,4578,4798
"Peter Burke",2021-01-14,4639,4869
"Peter Burke",2021-01-26,4649,4886
"Peter Burke",2021-02-02,4648,4886
"Peter Burke",2021-02-13,4660,4903
"Peter Burke",2021-02-21,4677,4922
"Peter Burke",2021-02-21,4674,4919
"Peter Burke",2021-03-11,4697,4951
"Peter Burke",2021-03-28,4708,4975
"Peter Burke",2021-04-17,4758,5028
"Peter Burke",2021-04-22,4757,5027
"Peter Fitzpatrick",2021-01-03,4780,4807
"Peter Fitzpatrick",2021-01-06,4780,4808
"Peter Fitzpatrick",2021-01-14,4787,4815
"Peter Fitzpatrick",2021-01-26,4785,4815
"Peter Fitzpatrick",2021-02-03,4785,4819
"Peter Fitzpatrick",2021-02-21,4782,4816
"Peter Fitzpatrick",2021-03-12,4781,4817
"Peter Fitzpatrick",2021-03-28,4794,4831
"Peter Fitzpatrick",2021-04-22,4805,4838
"Pippa Hackett",2021-01-07,1405,1491
"Pippa Hackett",2021-01-16,1408,1497
"Pippa Hackett",2021-01-27,1431,1527
"Pippa Hackett",2021-02-06,1470,1573
"Pippa Hackett",2021-02-22,1531,1643
"Pippa Hackett",2021-03-12,1552,1671
"Pippa Hackett",2021-03-28,1589,1718
"Pippa Hackett",2021-04-07,1594,1722
"Pippa Hackett",2021-04-22,1603,1729
"Precious Life",2021-01-08,28638,28660
"Precious Life",2021-01-11,28649,28668
"Precious Life",2021-01-20,28735,28784
"Precious Life",2021-01-27,28779,28824
"Precious Life",2021-02-06,28842,28890
"Precious Life",2021-02-21,28876,28938
"Precious Life",2021-03-12,28922,28990
"Precious Life",2021-03-29,29239,29339
"Precious Life",2021-04-05,29262,29365
"Precious Life",2021-04-19,29301,29409
"Ray Butler",2021-01-07,3739,3747
"Ray Butler",2021-01-16,3739,3747
"Ray Butler",2021-01-27,3740,3748
"Ray Butler",2021-02-06,3740,3748
"Ray Butler",2021-02-22,3739,3747
"Ray Butler",2021-03-12,3738,3746
"Ray Butler",2021-03-28,3730,3738
"Ray Butler",2021-04-19,3727,3734
"Ray Butler",2021-04-22,3728,3736
"Reada Cronin",2021-01-03,2258,2373
"Reada Cronin",2021-01-06,2259,2374
"Reada Cronin",2021-01-09,2260,2375
"Reada Cronin",2021-01-14,3747,4659
"Reada Cronin",2021-01-16,3747,4658
"Reada Cronin",2021-01-18,2268,2386
"Reada Cronin",2021-01-26,2273,2391
"Reada Cronin",2021-01-29,2275,2394
"Reada Cronin",2021-02-01,2280,2400
"Reada Cronin",2021-02-03,2281,2402
"Reada Cronin",2021-02-14,2289,2411
"Reada Cronin",2021-02-21,2293,2416
"Reada Cronin",2021-03-12,2319,2452
"Reada Cronin",2021-03-28,2352,2493
"Reada Cronin",2021-04-08,2361,2503
"Reada Cronin",2021-04-22,2379,2521
"Reality Ireland",2021-01-01,7030,7091
"Reality Ireland",2021-01-09,7025,7085
"Reality Ireland",2021-01-11,7024,7084
"Reality Ireland",2021-01-20,7018,7078
"Reality Ireland",2021-01-30,7008,7068
"Reality Ireland",2021-02-13,6996,7056
"Reality Ireland",2021-02-24,6993,7061
"Reality Ireland",2021-03-16,6985,7056
"Reality Ireland",2021-03-30,6977,7048
"Reality Ireland",2021-04-19,6968,7034
"Rebecca Barrett",2021-01-08,398,417
"Rebecca Barrett",2021-01-17,397,417
"Rebecca Barrett",2021-01-29,400,419
"Rebecca Barrett",2021-02-09,398,417
"Rebecca Barrett",2021-02-23,393,413
"Rebecca Barrett",2021-03-16,389,409
"Rebecca Barrett",2021-03-30,390,410
"Rebecca Barrett",2021-04-26,435,456
"Rebecca Moynihan",2021-01-08,877,957
"Rebecca Moynihan",2021-01-17,907,987
"Rebecca Moynihan",2021-01-22,925,1005
"Rebecca Moynihan",2021-01-30,952,1029
"Rebecca Moynihan",2021-02-13,970,1049
"Rebecca Moynihan",2021-02-24,975,1054
"Rebecca Moynihan",2021-03-16,988,1068
"Rebecca Moynihan",2021-03-30,1005,1085
"Rebecca Moynihan",2021-04-26,1048,1130
"Rebel News",2021-01-30,3603,3859
"Rebel News",2021-02-14,3605,3862
"Rebel News",2021-02-24,3608,3865
"Rebel News",2021-03-16,3643,3911
"Rebel News",2021-03-30,3645,3918
"Rebel News",2021-04-28,NA,NA
"Rebel Politico",2021-01-03,2955,3098
"Rebel Politico",2021-01-04,2973,3117
"Rebel Politico",2021-01-09,3117,3266
"Rebel Politico",2021-01-10,3128,3280
"Rebel Politico",2021-01-19,3178,3332
"Rebel Politico",2021-01-30,NA,NA
"Rebel Politico",2021-02-13,NA,NA
"Rebel Politico",2021-03-24,NA,NA
"Rebel Politico",2021-03-30,NA,NA
"Rebel Politico",2021-04-19,NA,NA
"Rebel Telly",2021-03-30,8646,40819
"Rebel Telly",2021-04-28,39130,41280
"Redpill Eire",2021-03-11,2369,2481
"Redpill Eire",2021-03-29,2355,2468
"Redpill Eire",2021-04-15,2342,2453
"Redpill Eire",2021-04-19,2342,2453
"Redpill Eire",2021-04-26,2341,2452
"Regina Doherty",2021-01-08,9587,9884
"Regina Doherty",2021-01-17,9596,9895
"Regina Doherty",2021-01-29,9616,9915
"Regina Doherty",2021-02-06,9626,9928
"Regina Doherty",2021-02-23,9630,9934
"Regina Doherty",2021-03-16,9645,9951
"Regina Doherty",2021-03-30,9658,9962
"Regina Doherty",2021-04-28,9670,9972
"Renua Ireland",2021-03-13,11010,11100
"Renua Ireland",2021-03-29,10991,11089
"Renua Ireland",2021-04-04,10987,11088
"Renua Ireland",2021-04-09,10985,11074
"Renua Ireland",2021-04-15,10984,11071
"Renua Ireland",2021-04-29,10982,11066
"Richard Boyd Barrett",2021-01-06,16279,18277
"Richard Boyd Barrett",2021-01-10,16297,18290
"Richard Boyd Barrett",2021-01-15,16392,18398
"Richard Boyd Barrett",2021-01-16,16410,18418
"Richard Boyd Barrett",2021-01-17,16427,18434
"Richard Boyd Barrett",2021-01-26,16616,18644
"Richard Boyd Barrett",2021-01-31,16644,18675
"Richard Boyd Barrett",2021-02-14,16720,18757
"Richard Boyd Barrett",2021-02-21,16837,18935
"Richard Boyd Barrett",2021-03-12,16876,19002
"Richard Boyd Barrett",2021-03-26,16872,19005
"Richard Boyd Barrett",2021-03-28,16870,19003
"Richard Boyd Barrett",2021-04-22,16903,19039
"Richard Bruton",2021-01-03,4667,4825
"Richard Bruton",2021-01-06,4667,4828
"Richard Bruton",2021-01-14,4664,4832
"Richard Bruton",2021-01-26,4663,4835
"Richard Bruton",2021-02-03,4669,4846
"Richard Bruton",2021-02-21,4673,4855
"Richard Bruton",2021-03-12,4677,4866
"Richard Bruton",2021-03-28,4677,4874
"Richard Bruton",2021-04-22,4670,4874
"Richard O'Donoghue",2021-01-01,4768,5243
"Richard O'Donoghue",2021-01-06,4781,5256
"Richard O'Donoghue",2021-01-14,4819,5295
"Richard O'Donoghue",2021-01-26,4897,5386
"Richard O'Donoghue",2021-02-02,4921,5413
"Richard O'Donoghue",2021-02-21,4951,5439
"Richard O'Donoghue",2021-03-12,4970,5458
"Richard O'Donoghue",2021-03-28,4994,5483
"Richard O'Donoghue",2021-04-17,5664,6375
"Richard O'Donoghue",2021-04-22,5695,6416
"Robbie Gallagher",2021-01-07,2695,2765
"Robbie Gallagher",2021-01-16,2696,2766
"Robbie Gallagher",2021-01-27,2699,2768
"Robbie Gallagher",2021-02-07,2717,2787
"Robbie Gallagher",2021-02-22,2720,2788
"Robbie Gallagher",2021-03-12,2719,2787
"Robbie Gallagher",2021-03-28,2724,2792
"Robbie Gallagher",2021-04-22,2726,2792
"Robert Troy",2021-01-03,4750,5059
"Robert Troy",2021-01-06,4770,5082
"Robert Troy",2021-01-11,4798,5113
"Robert Troy",2021-01-20,4819,5145
"Robert Troy",2021-01-23,4824,5152
"Robert Troy",2021-01-26,4836,5166
"Robert Troy",2021-02-02,4870,5206
"Robert Troy",2021-02-13,4890,5233
"Robert Troy",2021-02-21,4892,5238
"Robert Troy",2021-03-11,4911,5271
"Robert Troy",2021-03-28,4917,5291
"Robert Troy",2021-04-22,4940,5321
"Roderic O'Gorman",2021-01-03,2664,2772
"Roderic O'Gorman",2021-01-04,2674,2782
"Roderic O'Gorman",2021-01-06,2678,2786
"Roderic O'Gorman",2021-01-14,2721,2832
"Roderic O'Gorman",2021-01-26,2734,2845
"Roderic O'Gorman",2021-02-03,2748,2859
"Roderic O'Gorman",2021-02-21,2925,3054
"Roderic O'Gorman",2021-03-12,2946,3078
"Roderic O'Gorman",2021-03-28,2965,3100
"Roderic O'Gorman",2021-04-22,2973,3113
"Roisin Garvey",2021-01-08,1217,1304
"Roisin Garvey",2021-01-17,1221,1307
"Roisin Garvey",2021-01-28,1244,1329
"Roisin Garvey",2021-02-06,1246,1331
"Roisin Garvey",2021-02-23,1261,1346
"Roisin Garvey",2021-03-16,1276,1362
"Roisin Garvey",2021-03-30,1282,1368
"Roisin Garvey",2021-04-28,1352,1435
"Roisin Shortall",2021-01-03,2451,2636
"Roisin Shortall",2021-01-06,2468,2653
"Roisin Shortall",2021-01-09,2485,2670
"Roisin Shortall",2021-01-13,2492,2676
"Roisin Shortall",2021-01-14,2498,2682
"Roisin Shortall",2021-01-23,2524,2713
"Roisin Shortall",2021-01-26,2531,2719
"Roisin Shortall",2021-01-30,2536,2725
"Roisin Shortall",2021-02-03,2550,2742
"Roisin Shortall",2021-02-13,2577,2771
"Roisin Shortall",2021-02-21,2588,2783
"Roisin Shortall",2021-03-12,2610,2810
"Roisin Shortall",2021-03-28,2653,2854
"Roisin Shortall",2021-04-08,2695,2892
"Roisin Shortall",2021-04-22,2722,2920
"Ronan Mullen",2021-01-07,3613,3660
"Ronan Mullen",2021-01-08,3613,3660
"Ronan Mullen",2021-01-16,3615,3662
"Ronan Mullen",2021-01-17,3615,3662
"Ronan Mullen",2021-01-27,3622,3669
"Ronan Mullen",2021-01-29,3620,3667
"Ronan Mullen",2021-02-09,3616,3663
"Ronan Mullen",2021-02-22,3616,3666
"Ronan Mullen",2021-03-12,3702,3760
"Ronan Mullen",2021-03-13,3706,3764
"Ronan Mullen",2021-03-28,3717,3778
"Ronan Mullen",2021-04-22,3732,3796
"Ronan Mullen",2021-04-28,3735,3798
"Rose Conway-Walsh",2021-01-06,11116,11718
"Rose Conway-Walsh",2021-01-07,11119,11720
"Rose Conway-Walsh",2021-01-16,11122,11725
"Rose Conway-Walsh",2021-01-26,11128,11735
"Rose Conway-Walsh",2021-01-27,11129,11738
"Rose Conway-Walsh",2021-02-06,11135,11756
"Rose Conway-Walsh",2021-02-21,11133,11763
"Rose Conway-Walsh",2021-02-22,11134,11764
"Rose Conway-Walsh",2021-03-12,11147,11781
"Rose Conway-Walsh",2021-03-28,11177,11815
"Rose Conway-Walsh",2021-04-22,11186,11748
"Rose Conway-Walsh",2021-04-22,11187,11749
"Ruairi O Murchu",2021-01-03,4942,5320
"Ruairi O Murchu",2021-01-06,4941,5318
"Ruairi O Murchu",2021-01-09,4942,5319
"Ruairi O Murchu",2021-01-14,4943,5320
"Ruairi O Murchu",2021-01-18,4941,5319
"Ruairi O Murchu",2021-01-26,4941,5320
"Ruairi O Murchu",2021-01-29,4944,5323
"Ruairi O Murchu",2021-02-03,4953,5331
"Ruairi O Murchu",2021-02-09,4956,5335
"Ruairi O Murchu",2021-02-21,4961,5338
"Ruairi O Murchu",2021-02-23,4961,5338
"Ruairi O Murchu",2021-03-12,4969,5350
"Ruairi O Murchu",2021-03-28,4975,5355
"Ruairi O Murchu",2021-04-22,4995,5373
"Saoirse McHugh",2021-01-08,5314,5441
"Saoirse McHugh",2021-01-17,5322,5449
"Saoirse McHugh",2021-01-28,NA,NA
"Saoirse McHugh",2021-02-06,NA,NA
"Saoirse McHugh",2021-02-23,5313,5440
"Saoirse McHugh",2021-03-16,NA,NA
"Saoirse McHugh",2021-03-30,NA,NA
"Saoirse McHugh",2021-04-19,NA,NA
"Sarah Kiely",2021-01-01,2183,2364
"Sarah Kiely",2021-01-02,2184,2365
"Sarah Kiely",2021-01-09,2220,2396
"Sarah Kiely",2021-01-18,2231,2408
"Sarah Kiely",2021-01-29,2247,2429
"Sarah Kiely",2021-02-09,2300,2488
"Sarah Kiely",2021-02-23,2321,2512
"Sarah Kiely",2021-03-16,2375,2576
"Sarah Kiely",2021-03-30,2411,2611
"Sarah Kiely",2021-04-09,2449,2653
"Sarah Kiely",2021-04-28,2513,2716
"Save Kerry",2021-01-03,337,362
"Save Kerry",2021-01-09,337,362
"Save Kerry",2021-01-18,337,362
"Save Kerry",2021-01-28,337,362
"Save Kerry",2021-02-06,336,362
"Save Kerry",2021-02-23,335,361
"Save Kerry",2021-03-16,336,362
"Save Kerry",2021-03-23,336,362
"Save Kerry",2021-03-30,336,362
"Save Kerry",2021-04-28,336,362
"Save Leitrim",2021-01-03,5325,5547
"Save Leitrim",2021-01-09,5333,5557
"Save Leitrim",2021-01-18,5333,5557
"Save Leitrim",2021-01-29,5341,5567
"Save Leitrim",2021-02-08,5342,5569
"Save Leitrim",2021-02-23,5341,5571
"Save Leitrim",2021-03-16,5355,5587
"Save Leitrim",2021-03-30,5362,5596
"Save Leitrim",2021-04-28,5377,5606
"Sean Canney",2021-01-03,4101,4293
"Sean Canney",2021-01-06,4102,4294
"Sean Canney",2021-01-14,4106,4298
"Sean Canney",2021-01-26,4108,4302
"Sean Canney",2021-02-03,4109,4303
"Sean Canney",2021-02-21,4105,4299
"Sean Canney",2021-03-12,4111,4305
"Sean Canney",2021-03-28,4114,4307
"Sean Canney",2021-04-22,4115,4302
"Sean Crowe",2021-01-03,4472,4499
"Sean Crowe",2021-01-06,4473,4501
"Sean Crowe",2021-01-14,4474,4502
"Sean Crowe",2021-01-26,4474,4502
"Sean Crowe",2021-02-01,4473,4502
"Sean Crowe",2021-02-14,4572,4604
"Sean Crowe",2021-02-21,4575,4608
"Sean Crowe",2021-03-12,4580,4615
"Sean Crowe",2021-03-28,4582,4618
"Sean Crowe",2021-04-22,4580,4615
"Sean Fleming",2021-01-03,4013,4123
"Sean Fleming",2021-01-06,4015,4126
"Sean Fleming",2021-01-14,4026,4141
"Sean Fleming",2021-01-26,4027,4143
"Sean Fleming",2021-02-03,4028,4147
"Sean Fleming",2021-02-21,4032,4154
"Sean Fleming",2021-03-12,4040,4176
"Sean Fleming",2021-03-28,4041,4179
"Sean Fleming",2021-04-22,4040,4182
"Sean Haughey",2021-01-03,5117,5220
"Sean Haughey",2021-01-06,5115,5218
"Sean Haughey",2021-01-14,5115,5219
"Sean Haughey",2021-01-26,5118,5222
"Sean Haughey",2021-02-01,5117,5221
"Sean Haughey",2021-02-14,5107,5211
"Sean Haughey",2021-02-21,5106,5212
"Sean Haughey",2021-03-12,5115,5225
"Sean Haughey",2021-03-28,5115,5231
"Sean Haughey",2021-04-22,5116,5234
"Sean Kelly",2021-01-08,7011,7233
"Sean Kelly",2021-01-09,7011,7233
"Sean Kelly",2021-01-18,7006,7230
"Sean Kelly",2021-01-27,7009,7236
"Sean Kelly",2021-01-30,7010,7237
"Sean Kelly",2021-02-07,7005,7232
"Sean Kelly",2021-02-13,7005,7234
"Sean Kelly",2021-02-22,7004,7233
"Sean Kelly",2021-03-12,7008,7236
"Sean Kelly",2021-03-28,7011,7243
"Sean Kelly",2021-04-22,7010,7246
"Sean Kyne",2021-01-07,2579,2766
"Sean Kyne",2021-01-16,2578,2766
"Sean Kyne",2021-01-27,2576,2768
"Sean Kyne",2021-01-28,2576,2768
"Sean Kyne",2021-02-07,2574,2765
"Sean Kyne",2021-02-08,2573,2765
"Sean Kyne",2021-02-22,2571,2763
"Sean Kyne",2021-03-12,2566,2765
"Sean Kyne",2021-03-28,2567,2771
"Sean Kyne",2021-04-22,2575,2781
"Sean O Fearghail",2021-01-03,4621,4751
"Sean O Fearghail",2021-01-06,4622,4753
"Sean O Fearghail",2021-01-14,4626,4760
"Sean O Fearghail",2021-01-26,4633,4769
"Sean O Fearghail",2021-02-03,4641,4779
"Sean O Fearghail",2021-02-21,4650,4794
"Sean O Fearghail",2021-03-12,4660,4807
"Sean O Fearghail",2021-03-28,4659,4812
"Sean O Fearghail",2021-04-22,4668,4819
"Sean Sherlock",2021-01-03,6192,6530
"Sean Sherlock",2021-01-06,6196,6536
"Sean Sherlock",2021-01-14,6266,6611
"Sean Sherlock",2021-01-21,6301,6648
"Sean Sherlock",2021-01-26,6308,6656
"Sean Sherlock",2021-02-03,6325,6676
"Sean Sherlock",2021-02-21,6396,6763
"Sean Sherlock",2021-03-12,6433,6811
"Sean Sherlock",2021-03-28,6458,6844
"Sean Sherlock",2021-04-10,6504,6895
"Sean Sherlock",2021-04-22,6519,6916
"Sharon Benson",2021-01-23,1228,1295
"Sharon Benson",2021-01-30,1233,1303
"Sharon Benson",2021-02-01,1235,1305
"Sharon Benson",2021-02-14,1252,1326
"Sharon Benson",2021-02-24,1252,1327
"Sharon Benson",2021-03-16,1273,1361
"Sharon Benson",2021-03-30,NA,1300
"Sharon Benson",2021-04-15,NA,NA
"Sharon Benson",2021-04-19,NA,NA
"Simon Coveney",2021-01-03,13969,14753
"Simon Coveney",2021-01-04,13970,14756
"Simon Coveney",2021-01-06,13974,14763
"Simon Coveney",2021-01-14,14070,14883
"Simon Coveney",2021-01-16,14069,14886
"Simon Coveney",2021-01-23,14088,14908
"Simon Coveney",2021-01-26,14091,14914
"Simon Coveney",2021-01-31,14108,14941
"Simon Coveney",2021-02-14,14162,15011
"Simon Coveney",2021-02-21,14195,15048
"Simon Coveney",2021-02-26,14203,15059
"Simon Coveney",2021-03-16,14244,15113
"Simon Coveney",2021-03-28,14270,15156
"Simon Coveney",2021-04-05,14297,15191
"Simon Coveney",2021-04-09,14297,15183
"Simon Coveney",2021-04-19,14315,15200
"Simon Coveney",2021-04-22,14320,15206
"Simon Harris",2021-01-03,31224,33479
"Simon Harris",2021-01-04,31373,33536
"Simon Harris",2021-01-05,31386,33555
"Simon Harris",2021-01-06,31398,33577
"Simon Harris",2021-01-14,31451,33661
"Simon Harris",2021-01-19,31488,33719
"Simon Harris",2021-01-23,31506,33751
"Simon Harris",2021-01-26,31715,34346
"Simon Harris",2021-01-31,31877,34843
"Simon Harris",2021-02-07,31976,35089
"Simon Harris",2021-02-14,32034,35191
"Simon Harris",2021-02-21,32067,35237
"Simon Harris",2021-02-21,32064,35233
"Simon Harris",2021-02-26,32100,35279
"Simon Harris",2021-03-11,32161,35352
"Simon Harris",2021-03-28,32210,35416
"Simon Harris",2021-04-05,32257,35463
"Simon Harris",2021-04-09,32266,35474
"Simon Harris",2021-04-22,32307,35551
"Sinn Fein",2021-01-01,224972,251228
"Sinn Fein",2021-01-03,224972,251234
"Sinn Fein",2021-01-09,224991,251287
"Sinn Fein",2021-01-10,225062,251503
"Sinn Fein",2021-01-11,225082,251557
"Sinn Fein",2021-01-13,225121,251598
"Sinn Fein",2021-01-23,225404,251962
"Sinn Fein",2021-01-27,225457,252063
"Sinn Fein",2021-02-07,225613,252241
"Sinn Fein",2021-02-13,225670,252279
"Sinn Fein",2021-02-21,225839,252512
"Sinn Fein",2021-02-22,225865,252525
"Sinn Fein",2021-02-26,226025,252691
"Sinn Fein",2021-03-16,226348,253019
"Sinn Fein",2021-03-22,226662,253417
"Sinn Fein",2021-03-28,226715,253468
"Sinn Fein",2021-04-07,226894,253857
"Sinn Fein",2021-04-10,226921,253907
"Sinn Fein",2021-04-22,227108,254145
"Sinn Fein Dun Laoghaire",2021-01-08,1476,1508
"Sinn Fein Dun Laoghaire",2021-01-10,1477,1509
"Sinn Fein Dun Laoghaire",2021-01-19,1477,1508
"Sinn Fein Dun Laoghaire",2021-01-30,1476,1506
"Sinn Fein Dun Laoghaire",2021-02-13,1477,1506
"Sinn Fein Dun Laoghaire",2021-02-24,1477,1506
"Sinn Fein Dun Laoghaire",2021-03-16,1477,1506
"Sinn Fein Dun Laoghaire",2021-03-30,1476,1505
"Sinn Fein Dun Laoghaire",2021-04-28,1482,1512
"SIPTU",2021-01-08,18085,18676
"SIPTU",2021-01-09,18089,18680
"SIPTU",2021-01-18,18103,18703
"SIPTU",2021-01-30,18184,18786
"SIPTU",2021-02-14,18316,18926
"SIPTU",2021-02-26,18355,18971
"SIPTU",2021-03-16,18415,19041
"SIPTU",2021-03-30,18420,19055
"SIPTU",2021-04-28,18457,19100
"Social Democrats",2021-01-03,10666,10880
"Social Democrats",2021-01-09,10673,10886
"Social Democrats",2021-01-18,10696,10908
"Social Democrats",2021-01-23,10710,10923
"Social Democrats",2021-01-27,10720,10933
"Social Democrats",2021-02-06,10719,10935
"Social Democrats",2021-02-21,10742,10962
"Social Democrats",2021-02-22,10741,10961
"Social Democrats",2021-02-26,10748,10970
"Social Democrats",2021-03-11,10783,11027
"Social Democrats",2021-03-16,10790,11038
"Social Democrats",2021-03-28,10797,11048
"Social Democrats",2021-04-14,10806,11049
"Social Democrats",2021-04-22,10800,11042
"Social Democrats Dublin Fingal",2021-01-23,517,540
"Social Democrats Dublin Fingal",2021-01-30,519,541
"Social Democrats Dublin Fingal",2021-02-14,521,543
"Social Democrats Dublin Fingal",2021-02-26,522,544
"Social Democrats Dublin Fingal",2021-03-16,522,544
"Social Democrats Dublin Fingal",2021-03-30,524,546
"Social Democrats Dublin Fingal",2021-04-28,524,545
"Social Democrats Galway East",2021-01-08,312,324
"Social Democrats Galway East",2021-01-17,315,327
"Social Democrats Galway East",2021-01-29,317,329
"Social Democrats Galway East",2021-02-07,317,329
"Social Democrats Galway East",2021-02-23,323,335
"Social Democrats Galway East",2021-03-16,336,349
"Social Democrats Galway East",2021-03-30,339,352
"Social Democrats Galway East",2021-04-14,342,354
"Social Democrats Galway East",2021-04-28,343,355
"Social Democrats Kerry",2021-01-06,501,507
"Social Democrats Kerry",2021-01-14,510,517
"Social Democrats Kerry",2021-01-22,518,525
"Social Democrats Kerry",2021-01-30,522,529
"Social Democrats Kerry",2021-02-14,542,549
"Social Democrats Kerry",2021-02-26,555,562
"Social Democrats Kerry",2021-03-16,601,611
"Social Democrats Kerry",2021-03-30,612,622
"Social Democrats Kerry",2021-04-01,616,626
"Social Democrats Kerry",2021-04-28,631,641
"Social Democrats Limerick City",2021-01-08,358,373
"Social Democrats Limerick City",2021-01-17,358,373
"Social Democrats Limerick City",2021-01-28,360,375
"Social Democrats Limerick City",2021-02-07,360,375
"Social Democrats Limerick City",2021-02-23,365,381
"Social Democrats Limerick City",2021-03-16,378,394
"Social Democrats Limerick City",2021-03-30,381,397
"Social Democrats Limerick City",2021-04-28,386,401
"Social Democrats Louth",2021-01-08,279,289
"Social Democrats Louth",2021-01-17,280,290
"Social Democrats Louth",2021-01-28,277,288
"Social Democrats Louth",2021-02-06,277,288
"Social Democrats Louth",2021-02-23,280,291
"Social Democrats Louth",2021-03-16,288,298
"Social Democrats Louth",2021-04-02,292,302
"Social Democrats Louth",2021-04-28,293,303
"Socialist Voice",2021-01-08,1101,1192
"Socialist Voice",2021-01-17,1114,1207
"Socialist Voice",2021-01-29,1122,1215
"Socialist Voice",2021-02-13,1139,1233
"Socialist Voice",2021-02-24,1143,1239
"Socialist Voice",2021-03-16,1151,1249
"Socialist Voice",2021-04-02,1156,1255
"Socialist Voice",2021-04-26,1176,1280
"Sorca Clarke",2021-01-06,3727,3874
"Sorca Clarke",2021-01-14,3734,3881
"Sorca Clarke",2021-01-26,3738,3890
"Sorca Clarke",2021-02-02,3739,3894
"Sorca Clarke",2021-02-21,3790,3958
"Sorca Clarke",2021-03-11,3821,4003
"Sorca Clarke",2021-03-28,3828,4015
"Sorca Clarke",2021-04-22,3859,4049
"Sovereign Ireland",2021-01-23,2040,2086
"Sovereign Ireland",2021-01-30,2039,2086
"Sovereign Ireland",2021-02-14,2068,2117
"Sovereign Ireland",2021-02-26,2105,2154
"Sovereign Ireland",2021-03-16,2176,2228
"Sovereign Ireland",2021-04-02,2198,2253
"Sovereign Ireland",2021-04-26,NA,NA
"Stephen Donnelly",2021-01-06,10155,10414
"Stephen Donnelly",2021-01-10,10171,10432
"Stephen Donnelly",2021-01-19,10266,10546
"Stephen Donnelly",2021-01-23,10284,10569
"Stephen Donnelly",2021-01-26,10299,10586
"Stephen Donnelly",2021-01-31,10314,10605
"Stephen Donnelly",2021-02-14,10365,10666
"Stephen Donnelly",2021-02-21,10390,10692
"Stephen Donnelly",2021-03-12,10424,10740
"Stephen Donnelly",2021-03-28,10459,10779
"Stephen Donnelly",2021-04-09,10488,10812
"Stephen Donnelly",2021-04-22,10531,10853
"Steven Matthews",2021-01-06,1473,1639
"Steven Matthews",2021-01-14,1478,1643
"Steven Matthews",2021-01-26,1487,1653
"Steven Matthews",2021-02-03,1494,1663
"Steven Matthews",2021-02-21,1495,1663
"Steven Matthews",2021-03-12,1502,1672
"Steven Matthews",2021-03-28,1526,1699
"Steven Matthews",2021-04-17,1538,1714
"Steven Matthews",2021-04-22,1541,1718
"Support to Dr Martin Feeley",2021-01-04,1605,1832
"Support to Dr Martin Feeley",2021-01-09,1629,1857
"Support to Dr Martin Feeley",2021-01-18,1662,1890
"Support to Dr Martin Feeley",2021-01-30,NA,NA
"Support to Dr Martin Feeley",2021-02-14,NA,NA
"Support to Dr Martin Feeley",2021-03-16,NA,NA
"Support to Dr Martin Feeley",2021-04-02,NA,NA
"Support to Dr Martin Feeley",2021-04-19,NA,NA
"Terry Leyden",2021-01-07,0,0
"Terry Leyden",2021-01-27,0,0
"Terry Leyden",2021-01-28,0,0
"Terry Leyden",2021-02-22,0,0
"Terry Leyden",2021-02-27,0,0
"Terry Leyden",2021-03-16,0,0
"Terry Leyden",2021-03-28,NA,0
"Terry Leyden",2021-04-19,NA,0
"Terry Leyden",2021-04-22,0,0
"The Beacon",2021-01-08,1436,1662
"The Beacon",2021-01-17,1450,1678
